constellationID,solarSystemID,solarSystemName
20000279,30001891,S91-TI
20000279,30001892,V1V-6F
20000280,30001893,S-DLKC
20000280,30001894,42-UOW
20000280,30001895,CBGG-0
20000280,30001896,A4UG-O
20000280,30001897,W-VXL9
20000280,30001898,U2-BJ2
20000281,30001899,UKYS-5
20000281,30001900,RV5-DW
20000281,30001901,KP-FQ1
20000281,30001902,RLDS-R
20000281,30001903,QM-O7J
20000281,30001904,0-7XA8
20000282,30001905,X5O1-L
20000282,30001906,F-TVAP
20000282,30001907,6Y-0TW
20000282,30001908,TL-T9Z
20000282,30001909,E7-WSY
20000282,30001910,B-G1LG
20000283,30001911,T-8UOF
20000283,30001912,DP-2WP
20000283,30001913,MMR-LZ
20000283,30001914,I-ME3L
20000283,30001915,YE17-R
20000283,30001916,T7-JNB
20000283,30001917,LB0-A1
20000283,30001918,S-BWWQ
20000283,30001919,Z-R96X
20000283,30001920,J-AYLV
20000283,30001921,DABV-N
20000283,30001922,ZH-KEV
20000284,30001923,LC-1ED
20000284,30001924,RPS-0K
20000284,30001925,VNPF-7
20000284,30001926,CJF-1P
20000284,30001927,U6-FCE
20000284,30001928,L6B-0N
20000284,30001929,Z-XMUC
20000284,30001930,6QBH-S
20000285,30001931,RRWI-5
20000285,30001932,Y-4U62
20000285,30001933,EAWE-2
20000285,30001934,I-3FET
20000285,30001935,QCKK-T
20000285,30001936,RP-H66
20000286,30001937,JU-UYK
20000286,30001938,O-FTHE
20000286,30001939,W-Q233
20000286,30001940,4XW2-D
20000286,30001941,J5NU-K
20000286,30001942,EOT-XL
20000286,30001943,RVRE-Z
20000286,30001944,B-2UL0
20000286,30001945,L-A9FS
20000286,30001946,OOO-FS
20000286,30001947,373Z-7
20000287,30001948,JVJ2-N
20000287,30001949,2B-3M4
20000287,30001950,A-XASO
20000287,30001951,5J-UEX
20000287,30001952,1H4V-O
20000287,30001953,LGL-SD
20000287,30001954,A-DZA8
20000287,30001955,O-CT8N
20000288,30001956,Z-6YQC
20000288,30001957,F7-ICZ
20000288,30001958,XFBE-T
20000288,30001959,T-NNJZ
20000288,30001960,DK6W-I
20000288,30001961,0T-LIB
20000288,30001962,NRT4-U
20000289,30001963,KQK1-2
20000289,30001964,O-BY0Y
20000289,30001965,2D-0SO
20000289,30001966,UR-E6D
20000289,30001967,X47L-Q
20000289,30001968,D7T-C0
20000290,30001969,KI-TL0
20000290,30001970,EL8-4Q
20000290,30001971,JC-YX8
20000290,30001972,5-9WNU
20000290,30001973,XI-VUF
20000290,30001974,N-H32Y
20000290,30001975,12YA-2
20000290,30001976,BDV3-T
20000291,30001977,J-CIJV
20000291,30001978,X-7OMU
20000291,30001979,CXN1-Z
20000291,30001980,KLY-C0
20000291,30001981,CL6-ZG
20000291,30001982,G95-VZ
20000291,30001983,ROIR-Y
20000292,30001984,EC-P8R
20000292,30001985,EWOK-K
20000292,30001986,O-N8XZ
20000292,30001987,G-M4I8
20000292,30001988,MI6O-6
20000292,30001989,L-TS8S
20000292,30001990,93PI-4
20000293,30001991,ION-FG
20000293,30001992,C-H9X7
20000293,30001993,A8I-C5
20000293,30001994,DK-FXK
20000293,30001995,M-76XI
20000293,30001996,ZJET-E
20000293,30001997,U-INPD
20000294,30001998,WW-KGD
20000294,30001999,XQ-PXU
20000294,30002000,M-YCD4
20000294,30002001,Q-5211
20000294,30002002,R-2R0G
20000294,30002003,CR-AQH
20000295,30002004,8S-0E1
20000295,30002005,5ZXX-K
20000295,30002006,JE-D5U
20000295,30002007,2-6TGQ
20000295,30002008,OE-9UF
20000295,30002009,PFU-LH
20000296,30002010,R6XN-9
20000296,30002011,3V8-LJ
20000296,30002012,B8EN-S
20000296,30002013,R-LW2I
20000296,30002014,DP-1YE
20000296,30002015,4-ABS8
20000297,30002016,7RM-N0
20000297,30002017,S-MDYI
20000297,30002018,ZKYV-W
20000297,30002019,F-NMX6
20000297,30002020,GA-P6C
20000297,30002021,FWA-4V
20000297,30002022,RZC-16
20000298,30002023,RD-G2R
20000298,30002024,UC3H-Y
20000298,30002025,6GWE-A
20000298,30002026,J-OK0C
20000298,30002027,KDV-DE
20000298,30002028,MT9Q-S
20000299,30002029,B-9C24
20000299,30002030,P-2TTL
20000299,30002031,7X-VKB
20000299,30002032,E-Z2ZX
20000299,30002033,RORZ-H
20000299,30002034,O-A6YN
20000300,30002035,MQ-NPY
20000300,30002036,D2-HOS
20000300,30002037,Y2-6EA
20000300,30002038,TFA0-U
20000300,30002039,RQH-MY
20000300,30002040,HPS5-C
20000300,30002041,DT-TCD
20000301,30002042,KU5R-W
20000301,30002043,H1-J33
20000301,30002044,Y-C3EQ
20000301,30002045,OGV-AS
20000301,30002046,7D-0SQ
20000301,30002047,UI-8ZE
20000302,30002048,Bei
20000302,30002049,Uttindar
20000302,30002050,Hagilur
20000302,30002051,Anher
20000302,30002052,Ragnarg
20000302,30002053,Hek
20000303,30002054,Hror
20000303,30002055,Amo
20000303,30002056,Resbroko
20000303,30002057,Hadozeko
20000303,30002058,Ardar
20000303,30002059,Auner
20000304,30002060,Evati
20000304,30002061,Ofstold
20000304,30002062,Todifrauan
20000304,30002063,Helgatild
20000304,30002064,Arnstur
20000304,30002065,Lasleinur
20000304,30002066,Arnher
20000304,30002067,Brin
20000305,30002068,Nakugard
20000305,30002069,Traun
20000305,30002070,Uriok
20000305,30002071,Barkrik
20000305,30002072,Inder
20000305,30002073,Tvink
20000305,30002074,Lanngisi
20000305,30002075,Hjoramold
20000306,30002076,Dudreda
20000306,30002077,Hakisalki
20000306,30002078,Arwa
20000306,30002079,Krirald
20000306,30002080,Arifsdald
20000306,30002081,Ansen
20000307,30002082,Floseswin
20000307,30002083,Uisper
20000307,30002084,Aset
20000307,30002085,Eytjangard
20000307,30002086,Turnur
20000307,30002087,Isbrabata
20000307,30002088,Vimeini
20000307,30002089,Avenod
20000308,30002090,Frerstorn
20000308,30002091,Ontorn
20000308,30002092,Sirekur
20000308,30002093,Gebuladi
20000308,30002094,Ebolfer
20000308,30002095,Eszur
20000308,30002096,Hofjaldgund
20000309,30002097,Klogori
20000309,30002098,Orfrold
20000309,30002099,Egmar
20000309,30002100,Taff
20000309,30002101,Ualkin
20000309,30002102,Gukarla
20000310,30002103,NS2L-4
20000310,30002104,QI-S9W
20000310,30002105,B-S347
20000310,30002106,PPFB-U
20000310,30002107,AF0-V5
20000310,30002108,B-A587
20000311,30002109,Y19P-1
20000311,30002110,B9E-H6
20000311,30002111,SPBS-6
20000311,30002112,JDAS-0
20000311,30002113,A4B-V5
20000311,30002114,LN-56V
20000311,30002115,Y2-QUV
20000311,30002116,O7-7UX
20000312,30002117,Z8-81T
20000312,30002118,XD-JW7
20000312,30002119,DY-P7Q
20000312,30002120,H-RXNZ
20000312,30002121,ZBP-TP
20000312,30002122,XVV-21
20000313,30002123,GXK-7F
20000313,30002124,EA-HSA
20000313,30002125,78TS-Q
20000313,30002126,WYF8-8
20000313,30002127,CJNF-J
20000313,30002128,FYI-49
20000314,30002129,RF6T-8
20000314,30002130,ZJA-6U
20000314,30002131,94FR-S
20000314,30002132,Q-HJ97
20000314,30002133,GM-0K7
20000314,30002134,I-NGI8
20000314,30002135,R-ZUOL
20000314,30002136,E1F-LK
20000314,30002137,Z4-QLD
20000315,30002138,QE-E1D
20000315,30002139,LK1K-5
20000315,30002140,REB-KR
20000315,30002141,Z-H2MA
20000315,30002142,L-5JCJ
20000315,30002143,B-KDOZ
20000315,30002144,4-GB14
20000316,30002145,PH-NFR
20000316,30002146,DW-N2S
20000316,30002147,W-FHWJ
20000316,30002148,X-6WC7
20000316,30002149,D-BAMJ
20000316,30002150,JKWP-U
20000316,30002151,RHE7-W
20000316,30002152,F76-8Q
20000317,30002153,O3Z5-G
20000317,30002154,4DV-1T
20000317,30002155,XS-K1O
20000317,30002156,FN-DSR
20000317,30002157,B-R5RB
20000317,30002158,7-ZT1Y
20000318,30002159,9-XN3F
20000318,30002160,AC-7LZ
20000318,30002161,LBA-SO
20000318,30002162,Y-FZ5N
20000318,30002163,E8-YS9
20000318,30002164,U79-JF
20000319,30002165,B2-UQW
20000319,30002166,U9U-TQ
20000319,30002167,6-I162
20000319,30002168,08-N7Q
20000319,30002169,Y-C4AL
20000319,30002170,CKX-RW
20000319,30002171,8X6T-8
20000320,30002172,W4E-IT
20000320,30002173,OP9L-F
20000320,30002174,J-QA7I
20000320,30002175,2O-EEW
20000320,30002176,Y-N4EF
20000320,30002177,7YSF-E
20000321,30002178,KCDX-7
20000321,30002179,O7-VJ5
20000321,30002180,FRTC-5
20000321,30002181,M-ZJWJ
20000321,30002182,R-ORB7
20000321,30002183,RU-PT9
20000321,30002184,DR-427
20000321,30002185,NI-J0B
20000321,30002186,QN-6J2
20000322,30002187,Amarr
20000322,30002188,Boranai
20000322,30002189,Hedion
20000322,30002190,Mabnen
20000322,30002191,Toshabia
20000322,30002192,Irnin
20000322,30002193,Kehour
20000322,30002194,Martha
20000322,30002195,Simbeloud
20000322,30002196,Ebidan
20000323,30002197,Akhragan
20000323,30002198,Mikhir
20000323,30002199,Bashakru
20000323,30002200,Sukirah
20000323,30002201,Shuria
20000323,30002202,Narai
20000323,30002203,Ziona
20000324,30002204,Gaha
20000324,30002205,Armala
20000324,30002206,Murema
20000324,30002207,Cailanar
20000324,30002208,Ilonarav
20000324,30002209,Uchat
20000325,30002210,Joppaya
20000325,30002211,Pelkia
20000325,30002212,Raren
20000325,30002213,Mazitah
20000325,30002214,Hiramu
20000325,30002215,Sakhti
20000325,30002216,Aldali
20000325,30002217,Hutian
20000325,30002218,Noli
20000325,30002219,Nomash
20000326,30002220,Aghesi
20000326,30002221,Fabin
20000326,30002222,Airshaz
20000326,30002223,Patzcha
20000326,30002224,Charra
20000326,30002225,Harva
20000327,30002226,Thebeka
20000327,30002227,Rasile
20000327,30002228,Nererut
20000327,30002229,Sitanan
20000327,30002230,Vashkah
20000327,30002231,"Ardishapur Prime"
20000327,30002232,Gid
20000327,30002233,Dakba
20000327,30002234,Nifshed
20000327,30002235,Shumam
20000328,30002236,Milal
20000328,30002237,Sobenah
20000328,30002238,Bourar
20000328,30002239,Rammi
20000328,30002240,Arodan
20000328,30002241,Rimbah
20000329,30002242,Mamenkhanar
20000329,30002243,Seiradih
20000329,30002244,Arera
20000329,30002245,Hizhara
20000329,30002246,Neziel
20000329,30002247,Ahala
20000329,30002248,Knophtikoo
20000329,30002249,Ruchy
20000329,30002250,Hai
20000330,30002251,Sadye
20000330,30002252,Bika
20000330,30002253,Arshat
20000330,30002254,Jerma
20000330,30002255,Miyeli
20000330,30002256,Reyi
20000331,30002257,Moussou
20000331,30002258,Nadohman
20000331,30002259,Sahdil
20000331,30002260,Esteban
20000331,30002261,Luromooh
20000331,30002262,Nalu
20000332,30002263,Jarshitsan
20000332,30002264,Hadonoo
20000332,30002265,Azizora
20000332,30002266,Ahmak
20000332,30002267,Shabura
20000332,30002268,Adia
20000333,30002269,Ebo
20000333,30002270,Avair
20000333,30002271,Rayl
20000333,30002272,Asoutar
20000333,30002273,Porsharrah
20000333,30002274,Tastela
20000333,30002275,Clarelam
20000334,30002276,Isamm
20000334,30002277,Ebtesham
20000334,30002278,Artoun
20000334,30002279,Safizon
20000334,30002280,Zatsyaki
20000334,30002281,Eba
20000334,30002282,Bhizheba
20000335,30002283,2G-VDP
20000335,30002284,9F-3CR
20000335,30002285,J7M-3W
20000335,30002286,KRPF-A
20000335,30002287,9P-870
20000335,30002288,QNXJ-M
20000336,30002289,AID-9T
20000336,30002290,PXE-RG
20000336,30002291,5J-62N
20000336,30002292,Z-DRIY
20000336,30002293,8-MXHA
20000336,30002294,LPVL-5
20000336,30002295,D3S-EA
20000337,30002296,KGT3-6
20000337,30002297,4LJ6-Q
20000337,30002298,SAH-AD
20000337,30002299,MF-PGF
20000337,30002300,L-ZJLN
20000337,30002301,G-QTSD
20000338,30002302,3G-LFX
20000338,30002303,NK-VTL
20000338,30002304,D-CR6W
20000338,30002305,BY-7PY
20000338,30002306,GN-TNT
20000338,30002307,QKCU-4
20000338,30002308,0M-24X
20000338,30002309,N06Z-Q
20000338,30002310,YX-0KH
20000339,30002311,KMH-J1
20000339,30002312,CYB-BZ
20000339,30002313,5U-3PW
20000339,30002314,89JS-J
20000339,30002315,C9R-NO
20000339,30002316,FKR-SR
20000340,30002317,1ACJ-6
20000340,30002318,BNX-AS
20000340,30002319,XB-9U2
20000340,30002320,F9-FUV
20000340,30002321,FB-MPY
20000340,30002322,RO-0PZ
20000341,30002323,JTA2-2
20000341,30002324,R-6KYM
20000341,30002325,3H58-R
20000341,30002326,RV-GA8
20000341,30002327,TP-RTO
20000341,30002328,GTY-FW
20000341,30002329,1H5-3W
20000341,30002330,QZV-X3
20000342,30002331,IS-OBW
20000342,30002332,1GH-48
20000342,30002333,IRD-HU
20000342,30002334,B-2VXB
20000342,30002335,FIZU-X
20000342,30002336,JAWX-R
20000343,30002337,Z0G-XG
20000343,30002338,ALC-JM
20000343,30002339,9QS5-C
20000343,30002340,NWX-LI
20000343,30002341,N-SFZK
20000343,30002342,2B-UUQ
20000343,30002343,I64-XB
20000344,30002344,4-QDIX
20000344,30002345,FGJP-J
20000344,30002346,89-JPE
20000344,30002347,D-IZT9
20000344,30002348,WU9-ZR
20000344,30002349,E8-432
20000345,30002350,43-1TL
20000345,30002351,O-LJOO
20000345,30002352,ZS-PNI
20000345,30002353,TZ-74M
20000345,30002354,8KE-YS
20000345,30002355,LXQ2-T
20000346,30002356,HV-EAP
20000346,30002357,3IK-7O
20000346,30002358,O-EUHA
20000346,30002359,MO-I1W
20000346,30002360,ZZ5X-M
20000346,30002361,UAV-1E
20000346,30002362,CL-IRS
20000346,30002363,QBZO-R
20000347,30002364,QHJR-E
20000347,30002365,1PF-BC
20000347,30002366,D-OJEZ
20000347,30002367,C-V6DQ
20000347,30002368,Z-FET0
20000347,30002369,EX-GBT
20000348,30002370,PX-IHN
20000348,30002371,WPV-JN
20000348,30002372,IL-H0A
20000348,30002373,CT8K-0
20000348,30002374,M9-LAN
20000348,30002375,C-4D0W
20000348,30002376,L4X-1V
20000349,30002377,M-V0PQ
20000349,30002378,DYPL-6
20000349,30002379,V-OL61
20000349,30002380,RK-Q51
20000349,30002381,F69O-M
20000349,30002382,T-IDGH
20000350,30002383,Aeddin
20000350,30002384,Gulfonodi
20000350,30002385,Teonusude
20000350,30002386,Gelfiven
20000350,30002387,Bosena
20000350,30002388,Oddelulf
20000350,30002389,Atlar
20000351,30002390,Heild
20000351,30002391,Hrokkur
20000351,30002392,Hrober
20000351,30002393,Aedald
20000351,30002394,Muttokon
20000351,30002395,Audesder
20000352,30002396,Illamur
20000352,30002397,Horaka
20000352,30002398,Eldulf
20000352,30002399,Orien
20000352,30002400,Varigne
20000352,30002401,Meildolf
20000353,30002402,Istodard
20000353,30002403,Gonheim
20000353,30002404,Half
20000353,30002405,Sakulda
20000353,30002406,Hedaleolfarber
20000353,30002407,Altbrard
20000354,30002408,Fegomenko
20000354,30002409,Osvetur
20000354,30002410,Mimiror
20000354,30002411,Skarkon
20000354,30002412,Ennur
20000354,30002413,Unertek
20000355,30002414,Klingt
20000355,30002415,Weld
20000355,30002416,Kattegaud
20000355,30002417,Kadlina
20000355,30002418,Hegfunden
20000355,30002419,Aeditide
20000355,30002420,Egbinger
20000356,30002421,MR4-MY
20000356,30002422,SR-KBB
20000356,30002423,FDZ4-A
20000356,30002424,2E-ZR5
20000356,30002425,O1-FTD
20000356,30002426,Roua
20000356,30002427,OEY-OR
20000357,30002428,M-MD31
20000357,30002429,WH-2EZ
20000357,30002430,D0-F4W
20000357,30002431,QKTR-L
20000357,30002432,YN3-E3
20000357,30002433,NBPH-N
20000357,30002434,L-HV5C
20000357,30002435,L4X-FH
20000357,30002436,B6-52M
20000357,30002437,V-MZW0
20000358,30002438,BND-16
20000358,30002439,IOO-7O
20000358,30002440,BWF-ZZ
20000358,30002441,4-CUM5
20000358,30002442,8MG-J6
20000358,30002443,RLSI-V
20000359,30002444,39-DGG
20000359,30002445,SV-K8J
20000359,30002446,6RQ9-A
20000359,30002447,K42-IE
20000359,30002448,VSJ-PP
20000359,30002449,3USX-F
20000359,30002450,9-KWXC
20000360,30002451,NQ-9IH
20000360,30002452,KR-V6G
20000360,30002453,AP9-LV
20000360,30002454,0-GZX9
20000360,30002455,2H-TSE
20000360,30002456,4NGK-F
20000361,30002457,O-VWPB
20000361,30002458,LX-ZOJ
20000361,30002459,6L78-1
20000361,30002460,04-LQM
20000361,30002461,4VY-Y1
20000361,30002462,LU-HQS
20000361,30002463,U-L4KS
20000361,30002464,K25-XD
20000361,30002465,6YC-TU
20000361,30002466,Y8R-XZ
20000362,30002467,P-E9GN
20000362,30002468,HJO-84
20000362,30002469,4D9-66
20000362,30002470,L-TOFR
20000362,30002471,Q-TBHW
20000362,30002472,9P4O-F
20000363,30002473,UBX-CC
20000363,30002474,TJM-JJ
20000363,30002475,EOA-ZC
20000363,30002476,G-73MR
20000363,30002477,E-91FV
20000363,30002478,AD-5B8
20000363,30002479,QP0K-B
20000363,30002480,54-MF6
20000364,30002481,D-I9HJ
20000364,30002482,P-6I0B
20000364,30002483,CFYY-J
20000364,30002484,8-KZXQ
20000364,30002485,HKYW-T
20000364,30002486,3SFU-S
20000364,30002487,VJ-NQP
20000364,30002488,U6D-9A
20000364,30002489,Atioth
20000364,30002490,PYY3-5
20000364,30002491,RFGW-V
20000364,30002492,N-HK93
20000365,30002493,LR-2XT
20000365,30002494,TZL-WT
20000365,30002495,4K0N-J
20000365,30002496,B-F1MI
20000365,30002497,W-3BSU
20000365,30002498,BE-UUN
20000366,30002499,O2O-2X
20000366,30002500,JE1-36
20000366,30002501,5F-YRA
20000366,30002502,TDE4-H
20000366,30002503,UER-TH
20000366,30002504,UG-UWZ
20000367,30002505,Hulm
20000367,30002506,Osoggur
20000367,30002507,Abudban
20000367,30002508,Trytedald
20000367,30002509,Odatrik
20000367,30002510,Rens
20000367,30002511,Ameinaka
20000368,30002512,Alakgur
20000368,30002513,Dammalin
20000368,30002514,Bosboger
20000368,30002515,Olfeim
20000368,30002516,Lulm
20000368,30002517,Gulmorogod
20000369,30002518,Edmalbrurdus
20000369,30002519,Kronsur
20000369,30002520,Dumkirinur
20000369,30002521,Sist
20000369,30002522,Obrolber
20000369,30002523,Austraka
20000370,30002524,Ivar
20000370,30002525,Meirakulf
20000370,30002526,Frarn
20000370,30002527,Illinfrik
20000370,30002528,Balginia
20000370,30002529,Gyng
20000370,30002530,Avesber
20000371,30002531,Gerek
20000371,30002532,Tongofur
20000371,30002533,Gerbold
20000371,30002534,Rokofur
20000371,30002535,Ebasgerdur
20000371,30002536,Ebodold
20000372,30002537,Amamake
20000372,30002538,Vard
20000372,30002539,Siseide
20000372,30002540,Lantorn
20000372,30002541,Dal
20000372,30002542,Auga
20000373,30002543,Eystur
20000373,30002544,Pator
20000373,30002545,Lustrevik
20000373,30002546,Isendeldik
20000373,30002547,Ammold
20000373,30002548,Emolgranlan
20000374,30002549,Offugen
20000374,30002550,Roniko
20000374,30002551,Aralgrund
20000374,30002552,Eddar
20000374,30002553,Bogelek
20000374,30002554,Wiskeber
20000375,30002555,Eifer
20000375,30002556,Gusandall
20000375,30002557,Atgur
20000375,30002558,Endrulf
20000375,30002559,Ingunn
20000375,30002560,Gultratren
20000375,30002561,Auren
20000376,30002562,Trer
20000376,30002563,Egmur
20000376,30002564,Javrendei
20000376,30002565,Appen
20000376,30002566,Klir
20000376,30002567,Jorus
20000377,30002568,Onga
20000377,30002569,Osaumuni
20000377,30002570,Magiko
20000377,30002571,Oremmulf
20000377,30002572,Hurjafren
20000377,30002573,Vullat
20000378,30002574,Hrondedir
20000378,30002575,Sotrenzur
20000378,30002576,Hrondmund
20000378,30002577,Bundindus
20000378,30002578,Otraren
20000378,30002579,Hedgiviter
20000378,30002580,Katugumur
20000379,30002581,1-7KWU
20000379,30002582,3-UCBF
20000379,30002583,N-CREL
20000379,30002584,TM-0P2
20000379,30002585,4OIV-X
20000379,30002586,Y-JKJ8
20000379,30002587,AFJ-NB
20000380,30002588,H-64KI
20000380,30002589,9I-SRF
20000380,30002590,9-IIBL
20000380,30002591,5GQ-S9
20000380,30002592,YALR-F
20000380,30002593,68FT-6
20000380,30002594,IV-UNR
20000380,30002595,IRE-98
20000380,30002596,HOHF-B
20000380,30002597,Y-6B0E
20000380,30002598,F-3H2P
20000381,30002599,DY-40Z
20000381,30002600,XWY-YM
20000381,30002601,M-9V5D
20000381,30002602,O2-39S
20000381,30002603,M-VEJZ
20000381,30002604,LJK-T0
20000382,30002605,E7VE-V
20000382,30002606,NUG-OF
20000382,30002607,L6BY-P
20000382,30002608,U3SQ-X
20000382,30002609,01TG-J
20000382,30002610,UK-SHL
20000382,30002611,A1BK-A
20000383,30002612,N-7ECY
20000383,30002613,4-MPSJ
20000383,30002614,TWJ-AW
20000383,30002615,PZMA-E
20000383,30002616,442-CS
20000383,30002617,Z-N9IP
20000383,30002618,9ZFH-Z
20000384,30002619,6E-MOW
20000384,30002620,GBT4-J
20000384,30002621,GZ1-A1
20000384,30002622,X-0CKQ
20000384,30002623,6B-GKA
20000384,30002624,LHGA-W
20000384,30002625,4RS-L1
20000385,30002626,D-L4H0
20000385,30002627,GU-9F4
20000385,30002628,FG-1GH
20000385,30002629,WFYM-0
20000385,30002630,FR-B1H
20000385,30002631,DDI-B7
20000386,30002632,Pettinck
20000386,30002633,"Du Annes"
20000386,30002634,Balle
20000386,30002635,Decon
20000386,30002636,Grinacanne
20000386,30002637,Metserel
20000386,30002638,Sharuveil
20000386,30002639,Adreland
20000386,30002640,Erme
20000386,30002641,Aufay
20000387,30002642,Iyen-Oursta
20000387,30002643,Faurent
20000387,30002644,Ambeke
20000387,30002645,Carrou
20000387,30002646,Direrie
20000387,30002647,Ignoitton
20000388,30002648,Ardene
20000388,30002649,Boillair
20000388,30002650,Ney
20000388,30002651,Fasse
20000388,30002652,Ala
20000388,30002653,Gratesier
20000388,30002654,Schoorasana
20000389,30002655,Vylade
20000389,30002656,Auvergne
20000389,30002657,Aunia
20000389,30002658,Agrallarier
20000389,30002659,Dodixie
20000389,30002660,Eglennaert
20000389,30002661,Botane
20000390,30002662,Pulin
20000390,30002663,Foves
20000390,30002664,Alles
20000390,30002665,Misneden
20000390,30002666,Basgerin
20000390,30002667,Chelien
20000391,30002668,Trosquesere
20000391,30002669,Ansone
20000391,30002670,Dunraelare
20000391,30002671,Nausschie
20000391,30002672,Inghenges
20000391,30002673,Estene
20000391,30002674,Gallareue
20000391,30002675,Stayme
20000392,30002676,Parchanier
20000392,30002677,Fluekele
20000392,30002678,Alsottobier
20000392,30002679,Jolia
20000392,30002680,Augnais
20000392,30002681,Deltole
20000392,30002682,Colelie
20000392,30002683,Barmalie
20000392,30002684,Audaerne
20000393,30002685,Dodenvale
20000393,30002686,Olettiers
20000393,30002687,Artisine
20000393,30002688,Chainelant
20000393,30002689,Sileperer
20000393,30002690,Bamiette
20000393,30002691,Crielere
20000394,30002692,Jel
20000394,30002693,Egghelende
20000394,30002694,Odette
20000394,30002695,Ation
20000394,30002696,Stegette
20000394,30002697,Ravarin
20000394,30002698,Aliette
20000395,30002699,Brapelille
20000395,30002700,Bawilan
20000395,30002701,Atier
20000395,30002702,Archee
20000395,30002703,Brybier
20000395,30002704,Adrallezoen
20000395,30002705,Croleur
20000396,30002706,Doussivitte
20000396,30002707,Unel
20000396,30002708,Claysson
20000396,30002709,Auberulle
20000396,30002710,Adiere
20000396,30002711,Stetille
20000397,30002712,Alillere
20000397,30002713,Abenync
20000397,30002714,Pozirblant
20000397,30002715,Bourynes
20000397,30002716,Aurcel
20000397,30002717,Aymaerne
20000398,30002718,Rancer
20000398,30002719,Miroitem
20000398,30002720,Thelan
20000398,30002721,Rorsins
20000398,30002722,Lamadent
20000398,30002723,Otou
20000399,30002724,Assiettes
20000399,30002725,Goinard
20000399,30002726,Raeghoscon
20000399,30002727,Allipes
20000399,30002728,Lermireve
20000399,30002729,Aetree
20000399,30002730,Esmes
20000400,30002731,Vittenyn
20000400,30002732,Mirilene
20000400,30002733,Pucherie
20000400,30002734,Fricoure
20000400,30002735,Caretyn
20000400,30002736,Ainaille
20000401,30002737,Konola
20000401,30002738,Inoue
20000401,30002739,Isaziwa
20000401,30002740,Eitu
20000401,30002741,Horkkisen
20000401,30002742,Erila
20000402,30002743,Ohvosamon
20000402,30002744,Auviken
20000402,30002745,Saikanen
20000402,30002746,Oijamon
20000402,30002747,Kakki
20000402,30002748,Jeras
20000403,30002749,Kausaaja
20000403,30002750,Oiniken
20000403,30002751,Kaimon
20000403,30002752,Ahynada
20000403,30002753,Aikoro
20000403,30002754,Alikara
20000404,30002755,Usi
20000404,30002756,Ishomilken
20000404,30002757,Nikkishina
20000404,30002758,Hasama
20000404,30002759,Uuna
20000404,30002760,Manjonakko
20000405,30002761,Kassigainen
20000405,30002762,Yashunen
20000405,30002763,Tennen
20000405,30002764,Hatakani
20000405,30002765,Sivala
20000405,30002766,Iivinen
20000406,30002767,Kubinen
20000406,30002768,Uedama
20000406,30002769,Enderailen
20000406,30002770,Tunudan
20000406,30002771,Kulelen
20000406,30002772,Rairomon
20000406,30002773,Hogimo
20000406,30002774,Huttaken
20000407,30002775,Paara
20000407,30002776,Annaro
20000407,30002777,Isutaka
20000407,30002778,Tasabeshi
20000407,30002779,Ono
20000407,30002780,Muvolailen
20000408,30002781,Halaima
20000408,30002782,Kamio
20000408,30002783,Sankkasen
20000408,30002784,Tintoh
20000408,30002785,Santola
20000408,30002786,Ikao
20000408,30002787,Waira
20000409,30002788,Inaro
20000409,30002789,Kaaputenen
20000409,30002790,Waskisen
20000409,30002791,Sirppala
20000409,30002792,Irjunen
20000409,30002793,Inari
20000410,30002794,Yria
20000410,30002795,Oshaima
20000410,30002796,Hysera
20000410,30002797,Kaunokka
20000410,30002798,Venilen
20000410,30002799,Oisio
20000411,30002800,Haatomo
20000411,30002801,Suroken
20000411,30002802,Kusomonmon
20000411,30002803,Juunigaishi
20000411,30002804,Isikesu
20000411,30002805,Anttiri
20000412,30002806,Hasmijaala
20000412,30002807,Nagamanen
20000412,30002808,Oto
20000412,30002809,Sujarento
20000412,30002810,Eranakko
20000412,30002811,Onatoh
20000412,30002812,Tannolen
20000412,30002813,Tama
20000413,30002814,Uotila
20000413,30002815,Isenairos
20000413,30002816,Saila
20000413,30002817,Aramachi
20000413,30002818,Oichiya
20000413,30002819,Motsu
20000414,30002820,N-JK02
20000414,30002821,JT2I-7
20000414,30002822,XTJ-5Q
20000414,30002823,1-KCSA
20000414,30002824,UJXC-B
20000414,30002825,UDVW-O
20000414,30002826,F48K-D
20000415,30002827,FBH-JN
20000415,30002828,BVRQ-O
20000415,30002829,QX-4HO
20000415,30002830,LS3-HP
20000415,30002831,SH6X-F
20000415,30002832,6V-D0E
20000416,30002833,SG-3HY
20000416,30002834,AU2V-J
20000416,30002835,SY-0AM
20000416,30002836,A-YB15
20000416,30002837,QZX-L9
20000416,30002838,D-6PKO
20000417,30002839,RAI-0E
20000417,30002840,MN9P-A
20000417,30002841,TA9T-P
20000417,30002842,L-TLFU
20000417,30002843,BM-VYZ
20000417,30002844,Q-GICU
20000417,30002845,EPCD-D
20000418,30002846,0S1-GI
20000418,30002847,L-GY1B
20000418,30002848,74-DRC
20000418,30002849,LE-67X
20000418,30002850,B1UE-J
20000418,30002851,O31W-6
20000418,30002852,M3-H2Y
20000419,30002853,G-KCFT
20000419,30002854,WNM-V0
20000419,30002855,6FS-CZ
20000419,30002856,HPV-RJ
20000419,30002857,H7S-5I
20000419,30002858,C3J0-O
20000419,30002859,GSO-SR
20000419,30002860,B3ZU-H
